"Longitude","Latitude","Prediction","Method"
-67.144107,18.216038,0.255148346329582,"UnifDR"
-157.871171,21.303382,0.254769108785253,"UnifDR"
-158.088613,21.323745,0.254390577899387,"UnifDR"
-80.256944,26.053889,0.254012753671984,"UnifDR"
-81.710959,26.270083,0.253635636103044,"UnifDR"
-81.981523,26.548212,0.253259225192568,"UnifDR"
-80.058492,26.593808,0.252883520940555,"UnifDR"
-80.311033,27.389079,0.252508523347006,"UnifDR"
-82.538429,27.892523,0.25213423241192,"UnifDR"
-81.636464,28.347509,0.251760648135297,"UnifDR"
-81.310556,28.746111,0.251387770517138,"UnifDR"
-82.100646,29.170533,0.251015599557442,"UnifDR"
-82.173149,29.192754,0.250644135256209,"UnifDR"
-98.311692,29.275381,0.25027337761344,"UnifDR"
-95.015544,29.583047,0.249903326629134,"UnifDR"
-95.267222,29.625556,0.249533982303291,"UnifDR"
-98.564936,29.632058,0.249165344635912,"UnifDR"
-95.294722,29.686389,0.248797413626996,"UnifDR"
-95.499219,29.695729,0.248430189276544,"UnifDR"
-95.079444,29.758889,0.248063671584555,"UnifDR"
-95.395784,29.772915,0.247697860551029,"UnifDR"
-93.761341,30.085263,0.247332756175967,"UnifDR"
-84.9903,30.1103,0.246968358459367,"UnifDR"
-91.126041,30.204218,0.246604667401232,"UnifDR"
-90.965628,30.229653,0.246241683001559,"UnifDR"
-81.453611,30.260278,0.24587940526035,"UnifDR"
-88.53393,30.378287,0.245517834177605,"UnifDR"
-89.049778,30.390369,0.245156969753322,"UnifDR"
-90.199678,30.429381,0.244796811987504,"UnifDR"
-91.179219,30.461981,0.244437360880148,"UnifDR"
-81.587339,30.477725,0.244078616431256,"UnifDR"
-94.6742,30.7017,0.243720578640827,"UnifDR"
-110.951513,31.291293,0.243363247508861,"UnifDR"
-97.070704,31.653086,0.243006623035359,"UnifDR"
-106.288,31.6675,0.24265070522032,"UnifDR"
-106.323578,31.785769,0.242295494063745,"UnifDR"
-110.99644,31.87952,0.241940989565633,"UnifDR"
-96.399141,32.031934,0.241587191725984,"UnifDR"
-110.774357,32.04767,0.241234100544799,"UnifDR"
-110.980134,32.172995,0.240881716022077,"UnifDR"
-110.737116,32.174538,0.240530038157818,"UnifDR"
-110.9823,32.29515,0.240179066952023,"UnifDR"
-90.182722,32.329111,0.239828802404691,"UnifDR"
-90.225667,32.346722,0.239479244515822,"UnifDR"
-86.255193,32.53568,0.239130393285417,"UnifDR"
-93.74894,32.536273,0.238782248713475,"UnifDR"
-97.088598,32.65637,0.238434810799997,"UnifDR"
-114.61444,32.690278,0.238088079544981,"UnifDR"
-103.122917,32.726656,0.23774205494843,"UnifDR"
-96.860117,32.820061,0.237396737010341,"UnifDR"
-79.657187,32.941023,0.237052125730716,"UnifDR"
-87.481507,33.095379,0.236708221109554,"UnifDR"
-80.030712,33.183016,0.236365023146856,"UnifDR"
-111.86536,33.41018,0.236022531842621,"UnifDR"
-96.94459,33.410648,0.235680747196849,"UnifDR"
-111.93471,33.41123,0.235339669209541,"UnifDR"
-111.5436,33.4214,0.234999297880696,"UnifDR"
-112.14256,33.48378,0.234659633210314,"UnifDR"
-112.06619,33.56031,0.234320675198396,"UnifDR"
-117.072202,33.583018,0.233982423844941,"UnifDR"
-111.72534,33.61092,0.23364487914995,"UnifDR"
-115.820124,33.747236,0.233308041113422,"UnifDR"
-80.781135,33.81468,0.232971909735357,"UnifDR"
-116.54101,33.85275,0.232636485015755,"UnifDR"
-118.205,33.901389,0.232301766954617,"UnifDR"
-116.830074,33.944713,0.231967755551942,"UnifDR"
-85.992556,33.98821,0.231634450807731,"UnifDR"
-118.22688,34.06659,0.231301852721983,"UnifDR"
-117.49201,34.10002,0.230969961294698,"UnifDR"
-117.274063,34.106678,0.230638776525877,"UnifDR"
-118.1272,34.1326,0.230308298415519,"UnifDR"
-117.85036,34.14435,0.229978526963624,"UnifDR"
-117.27235,34.2431,0.229649462170193,"UnifDR"
-113.5586,34.2439,0.229321104035225,"UnifDR"
-119.143182,34.25239,0.228993452558721,"UnifDR"
-118.683685,34.276316,0.22866650774068,"UnifDR"
-118.80998,34.404281,0.228340269581102,"UnifDR"
-117.28563,34.41651,0.228014738079987,"UnifDR"
-119.79146,34.54166,0.227689913237336,"UnifDR"
-112.463213,34.612055,0.227365795053148,"UnifDR"
-120.428717,34.725352,0.227042383527424,"UnifDR"
-95.78441,34.885608,0.226719678660163,"UnifDR"
-78.991692,35.002304,0.226397680451365,"UnifDR"
-118.18893,35.04944,0.226076388901031,"UnifDR"
-90.193141,35.197288,0.22575580400916,"UnifDR"
-111.65109,35.204452,0.225435925775752,"UnifDR"
-118.78863,35.23918,0.225116754200808,"UnifDR"
-83.7955,35.2578,0.224798289284327,"UnifDR"
-80.713469,35.314158,0.22448053102631,"UnifDR"
-120.04019,35.35472,0.224163479426755,"UnifDR"
-119.062613,35.356615,0.223847134485665,"UnifDR"
-120.836819,35.361589,0.223531496203037,"UnifDR"
